"country","year","age_group","occupation","earn_F","earn_M","gender_pay_gap","panel_id","young","senior","high_skill","managerial","year_2014","year_2018","year_2022"
"EE",2018,"Young","Elementary",11190,13884.5,19.4065324642587,"EE_Young_Elementary",1,0,0,0,0,1,0
"EE",2018,"Young","Managers",21435,24341.6666666667,11.9411160561452,"EE_Young_Managers",1,0,1,1,0,1,0
"EE",2018,"Young","Operators",12487.1666666667,16002,21.9649627129942,"EE_Young_Operators",1,0,0,0,0,1,0
"EE",2018,"Young","Professionals",20164.1666666667,26226.8333333333,23.1162740450302,"EE_Young_Professionals",1,0,1,0,0,1,0
"EE",2018,"Young","Service",12345.6666666667,13671.5,9.69778980604421,"EE_Young_Service",1,0,0,0,0,1,0
"EE",2018,"Young","Technicians",16568.1666666667,19954.8333333333,16.9716610010941,"EE_Young_Technicians",1,0,0,0,0,1,0
"EE",2022,"Mid Career","Clerical",20544.6666666667,22850,10.0889861415025,"EE_Mid Career_Clerical",0,0,0,0,0,0,1
"EE",2022,"Mid Career","Craft",15626.8333333333,22361,30.115677593429,"EE_Mid Career_Craft",0,0,0,0,0,0,1
"EE",2022,"Mid Career","Elementary",13112.8333333333,16875.3333333333,22.2958558843282,"EE_Mid Career_Elementary",0,0,0,0,0,0,1
"EE",2022,"Mid Career","Managers",33373.1666666667,42750.5,21.9350261010593,"EE_Mid Career_Managers",0,0,1,1,0,0,1
"EE",2022,"Mid Career","Operators",15698.5,21693,27.6333379431153,"EE_Mid Career_Operators",0,0,0,0,0,0,1
"EE",2022,"Mid Career","Professionals",29031.5,40435.3333333333,28.2026445517946,"EE_Mid Career_Professionals",0,0,1,0,0,0,1
"EE",2022,"Mid Career","Service",14667.5,18057.1666666667,18.7718634337244,"EE_Mid Career_Service",0,0,0,0,0,0,1
"EE",2022,"Mid Career","Technicians",24220.8333333333,31389.5,22.8377854590442,"EE_Mid Career_Technicians",0,0,0,0,0,0,1
"EE",2022,"Senior","Clerical",17276.5,18551.3333333333,6.87192295252811,"EE_Senior_Clerical",0,1,0,0,0,0,1
"EE",2022,"Senior","Craft",14430.6666666667,19305.1666666667,25.2497172604916,"EE_Senior_Craft",0,1,0,0,0,0,1
"EE",2022,"Senior","Elementary",11719.5,14038.5,16.5188588524415,"EE_Senior_Elementary",0,1,0,0,0,0,1
"EE",2022,"Senior","Managers",29497,36861.3333333333,19.9784778991536,"EE_Senior_Managers",0,1,1,1,0,0,1
"EE",2022,"Senior","Operators",15118.1666666667,18747.1666666667,19.3575918138741,"EE_Senior_Operators",0,1,0,0,0,0,1
"EE",2022,"Senior","Professionals",25215.5,32628.1666666667,22.7186122419791,"EE_Senior_Professionals",0,1,1,0,0,0,1
"EE",2022,"Senior","Service",13508,13890.3333333333,2.75251373857119,"EE_Senior_Service",0,1,0,0,0,0,1
"EE",2022,"Senior","Technicians",21177.3333333333,25234.1666666667,16.0767477956474,"EE_Senior_Technicians",0,1,0,0,0,0,1
"EE",2022,"Young","Clerical",20046.3333333333,20696.8333333333,3.14299288941142,"EE_Young_Clerical",1,0,0,0,0,0,1
"EE",2022,"Young","Craft",15759.8333333333,20115.8333333333,21.6545838684287,"EE_Young_Craft",1,0,0,0,0,0,1
"EE",2022,"Young","Elementary",13627.3333333333,16476.6666666667,17.2931418167105,"EE_Young_Elementary",1,0,0,0,0,0,1
"EE",2022,"Young","Managers",25863.3333333333,28947.5,10.6543455105507,"EE_Young_Managers",1,0,1,1,0,0,1
"EE",2022,"Young","Operators",16323.5,20047.3333333333,18.5752053473446,"EE_Young_Operators",1,0,0,0,0,0,1
"EE",2022,"Young","Professionals",26461,35617.6666666667,25.7082159602444,"EE_Young_Professionals",1,0,1,0,0,0,1
"EE",2022,"Young","Service",14914.6666666667,16661.8333333333,10.486040951876,"EE_Young_Service",1,0,0,0,0,0,1
"EE",2022,"Young","Technicians",21992.5,27150.5,18.9978085118138,"EE_Young_Technicians",1,0,0,0,0,0,1
"EL",2010,"Young","Clerical",16526.5,16806,1.66309651315007,"EL_Young_Clerical",1,0,0,0,0,0,0
"EL",2010,"Young","Craft",16005.5,18652.5,14.191127194746,"EL_Young_Craft",1,0,0,0,0,0,0
"EL",2010,"Young","Elementary",14550.5,16210,10.2375077112893,"EL_Young_Elementary",1,0,0,0,0,0,0
"EL",2010,"Young","Managers",21876.5,25005,12.5114977004599,"EL_Young_Managers",1,0,1,1,0,0,0
"EL",2010,"Young","Operators",15734.5,20323,22.5778674408306,"EL_Young_Operators",1,0,0,0,0,0,0
"EL",2010,"Young","Professionals",22236,23450.5,5.17899405129955,"EL_Young_Professionals",1,0,1,0,0,0,0
"EL",2010,"Young","Service",16329,16512.5,1.111279333838,"EL_Young_Service",1,0,0,0,0,0,0
"EL",2010,"Young","Technicians",19479,19376.5,-0.528991303899053,"EL_Young_Technicians",1,0,0,0,0,0,0
"EL",2014,"Young","Clerical",13886.6666666667,13862.6666666667,-0.173126863518323,"EL_Young_Clerical",1,0,0,0,1,0,0
"EL",2014,"Young","Craft",13129.3333333333,14321.3333333333,8.32324736989107,"EL_Young_Craft",1,0,0,0,1,0,0
"EL",2014,"Young","Elementary",11443.6666666667,13510.6666666667,15.2990229941774,"EL_Young_Elementary",1,0,0,0,1,0,0
"EL",2014,"Young","Managers",18890,23854.6666666667,20.8121401822145,"EL_Young_Managers",1,0,1,1,1,0,0
"EL",2014,"Young","Operators",17111.3333333333,16508,-3.65479363540909,"EL_Young_Operators",1,0,0,0,1,0,0
"EL",2014,"Young","Professionals",18246.3333333333,19814.6666666667,7.91501244869122,"EL_Young_Professionals",1,0,1,0,1,0,0
"EL",2014,"Young","Service",13894.3333333333,14098,1.44464935924717,"EL_Young_Service",1,0,0,0,1,0,0
"EL",2014,"Young","Technicians",17004.6666666667,18409,7.62851503793434,"EL_Young_Technicians",1,0,0,0,1,0,0
"EL",2018,"Mid Career","Clerical",21193.6666666667,24989,15.1880160603999,"EL_Mid Career_Clerical",0,0,0,0,0,1,0
"EL",2018,"Mid Career","Craft",15965,23097.3333333333,30.8794666050915,"EL_Mid Career_Craft",0,0,0,0,0,1,0
"EL",2018,"Mid Career","Elementary",14836.6666666667,15395,3.62671863159035,"EL_Mid Career_Elementary",0,0,0,0,0,1,0
"EL",2018,"Mid Career","Managers",54587,55029,0.803212851405622,"EL_Mid Career_Managers",0,0,1,1,0,1,0
"EL",2018,"Mid Career","Operators",14319,19804.6666666667,27.6988588548154,"EL_Mid Career_Operators",0,0,0,0,0,1,0
"EL",2018,"Mid Career","Professionals",23589.6666666667,31304.6666666667,24.644887876142,"EL_Mid Career_Professionals",0,0,1,0,0,1,0
"EL",2018,"Mid Career","Technicians",21227,27456.6666666667,22.6890858322205,"EL_Mid Career_Technicians",0,0,0,0,0,1,0
"EL",2018,"Senior","Clerical",24607,28857.6666666667,14.7297656313169,"EL_Senior_Clerical",0,1,0,0,0,1,0
"EL",2018,"Senior","Craft",16213.6666666667,22917.6666666667,29.252541707271,"EL_Senior_Craft",0,1,0,0,0,1,0
"EL",2018,"Senior","Elementary",14259.3333333333,17796.6666666667,19.8763813448211,"EL_Senior_Elementary",0,1,0,0,0,1,0
"EL",2018,"Senior","Managers",68286.3333333333,74722.3333333333,8.61322139297934,"EL_Senior_Managers",0,1,1,1,0,1,0
"EL",2018,"Senior","Operators",15600,23700.3333333333,34.178140954417,"EL_Senior_Operators",0,1,0,0,0,1,0
"EL",2018,"Senior","Professionals",25534.6666666667,31653,19.3293947914363,"EL_Senior_Professionals",0,1,1,0,0,1,0
"EL",2018,"Senior","Service",18535,21534,13.9268134113495,"EL_Senior_Service",0,1,0,0,0,1,0
"EL",2018,"Senior","Technicians",24087,35308.3333333333,31.7809771064432,"EL_Senior_Technicians",0,1,0,0,0,1,0
"EL",2018,"Young","Clerical",13970.6666666667,19921.6666666667,29.8719986614239,"EL_Young_Clerical",1,0,0,0,0,1,0
"EL",2018,"Young","Elementary",11272.3333333333,12068,6.59319412219644,"EL_Young_Elementary",1,0,0,0,0,1,0
"EL",2018,"Young","Professionals",20457,18563.3333333333,-10.2011133058,"EL_Young_Professionals",1,0,1,0,0,1,0
"EL",2018,"Young","Technicians",13296.6666666667,14179.3333333333,6.22502233297288,"EL_Young_Technicians",1,0,0,0,0,1,0
"EL",2022,"Mid Career","Agriculture",17844,20769.6666666667,14.0862475725818,"EL_Mid Career_Agriculture",0,0,0,0,0,0,1
"EL",2022,"Mid Career","Clerical",23695,26583.3333333333,10.8652037617555,"EL_Mid Career_Clerical",0,0,0,0,0,0,1
"EL",2022,"Mid Career","Craft",19404,25345,23.4405208127836,"EL_Mid Career_Craft",0,0,0,0,0,0,1
"EL",2022,"Mid Career","Elementary",18076.3333333333,20382.6666666667,11.3151697520769,"EL_Mid Career_Elementary",0,0,0,0,0,0,1
"EL",2022,"Mid Career","Managers",46413.3333333333,57341.3333333333,19.0578058875506,"EL_Mid Career_Managers",0,0,1,1,0,0,1
"EL",2022,"Mid Career","Operators",25212.3333333333,23985.6666666667,-5.11416540433869,"EL_Mid Career_Operators",0,0,0,0,0,0,1
"EL",2022,"Mid Career","Professionals",27527,35806.6666666667,23.1232545149879,"EL_Mid Career_Professionals",0,0,1,0,0,0,1
"EL",2022,"Mid Career","Service",19860,21310.6666666667,6.80723268472753,"EL_Mid Career_Service",0,0,0,0,0,0,1
"EL",2022,"Mid Career","Technicians",24498.6666666667,30384.3333333333,19.3707283358748,"EL_Mid Career_Technicians",0,0,0,0,0,0,1
"EL",2022,"Senior","Agriculture",16822,23010.3333333333,26.89371441816,"EL_Senior_Agriculture",0,1,0,0,0,0,1
"EL",2022,"Senior","Clerical",27776.6666666667,32332.6666666667,14.0910121858183,"EL_Senior_Clerical",0,1,0,0,0,0,1
"EL",2022,"Senior","Craft",20167.6666666667,29888.3333333333,32.5232811018792,"EL_Senior_Craft",0,1,0,0,0,0,1
"EL",2022,"Senior","Elementary",18146,22183,18.1986205652978,"EL_Senior_Elementary",0,1,0,0,0,0,1
"EL",2022,"Senior","Managers",55626.6666666667,81092,31.4030155050231,"EL_Senior_Managers",0,1,1,1,0,0,1
"EL",2022,"Senior","Operators",24030,26938,10.7951592545846,"EL_Senior_Operators",0,1,0,0,0,0,1
"EL",2022,"Senior","Professionals",31701,41413,23.4515731775046,"EL_Senior_Professionals",0,1,1,0,0,0,1
"EL",2022,"Senior","Service",21720.3333333333,24550.3333333333,11.527338393233,"EL_Senior_Service",0,1,0,0,0,0,1
"EL",2022,"Senior","Technicians",29810.3333333333,40374.3333333333,26.165137917654,"EL_Senior_Technicians",0,1,0,0,0,0,1
"EL",2022,"Young","Agriculture",19308.3333333333,17549.6666666667,-10.0210830215199,"EL_Young_Agriculture",1,0,0,0,0,0,1
"EL",2022,"Young","Clerical",17521.6666666667,17894,2.08077195335494,"EL_Young_Clerical",1,0,0,0,0,0,1
"EL",2022,"Young","Craft",18344.6666666667,18614.3333333333,1.44870440341671,"EL_Young_Craft",1,0,0,0,0,0,1
"EL",2022,"Young","Elementary",16437,17350,5.26224783861672,"EL_Young_Elementary",1,0,0,0,0,0,1
"EL",2022,"Young","Managers",19956.3333333333,18898.6666666667,-5.5965147453083,"EL_Young_Managers",1,0,1,1,0,0,1
"EL",2022,"Young","Operators",17861,17042,-4.80577397019129,"EL_Young_Operators",1,0,0,0,0,0,1
"EL",2022,"Young","Professionals",20177.6666666667,21910.6666666667,7.90938964279194,"EL_Young_Professionals",1,0,1,0,0,0,1
"EL",2022,"Young","Service",16804,18197.6666666667,7.65849101533164,"EL_Young_Service",1,0,0,0,0,0,1
"EL",2022,"Young","Technicians",16752.3333333333,18565,9.76389262949996,"EL_Young_Technicians",1,0,0,0,0,0,1
"ES",2010,"Young","Clerical",17343,19394.5,10.577741112171,"ES_Young_Clerical",1,0,0,0,0,0,0
"ES",2010,"Young","Craft",17685.75,20218.75,12.5279752704791,"ES_Young_Craft",1,0,0,0,0,0,0
"ES",2010,"Young","Elementary",15493,17359.25,10.7507524806659,"ES_Young_Elementary",1,0,0,0,0,0,0
"ES",2010,"Young","Managers",36091.75,45200,20.1509955752212,"ES_Young_Managers",1,0,1,1,0,0,0
"ES",2010,"Young","Operators",17119.5,20321.25,15.7556744786861,"ES_Young_Operators",1,0,0,0,0,0,0
"ES",2010,"Young","Professionals",25926,28159,7.92996910401648,"ES_Young_Professionals",1,0,1,0,0,0,0
"ES",2010,"Young","Service",15936.5,18518.75,13.9439757003037,"ES_Young_Service",1,0,0,0,0,0,0
"ES",2010,"Young","Technicians",21214.75,24136.75,12.106020901737,"ES_Young_Technicians",1,0,0,0,0,0,0
"ES",2014,"Young","Clerical",17135,18508,7.41841365895829,"ES_Young_Clerical",1,0,0,0,1,0,0
"ES",2014,"Young","Craft",17602.1666666667,20659.6666666667,14.799367527711,"ES_Young_Craft",1,0,0,0,1,0,0
"ES",2014,"Young","Elementary",16108.8333333333,17239.6666666667,6.55948490883428,"ES_Young_Elementary",1,0,0,0,1,0,0
"ES",2014,"Young","Managers",28628.5,32436.5,11.7398609591047,"ES_Young_Managers",1,0,1,1,1,0,0
"ES",2014,"Young","Operators",17244.5,20758.8333333333,16.929339317399,"ES_Young_Operators",1,0,0,0,1,0,0
"ES",2014,"Young","Professionals",24858.6666666667,27796,10.5674677411618,"ES_Young_Professionals",1,0,1,0,1,0,0
"ES",2014,"Young","Service",16153.5,17502.8333333333,7.70922802974756,"ES_Young_Service",1,0,0,0,1,0,0
"ES",2014,"Young","Technicians",20801.3333333333,22724,8.46095171037963,"ES_Young_Technicians",1,0,0,0,1,0,0
"ES",2018,"Mid Career","Agriculture",19449,21202.6666666667,8.27097220475413,"ES_Mid Career_Agriculture",0,0,0,0,0,1,0
"ES",2018,"Mid Career","Clerical",22330.8333333333,26794.8333333333,16.6599282199927,"ES_Mid Career_Clerical",0,0,0,0,0,1,0
"ES",2018,"Mid Career","Craft",19636.8333333333,25190.3333333333,22.0461552712019,"ES_Mid Career_Craft",0,0,0,0,0,1,0
"ES",2018,"Mid Career","Elementary",17204.5,21000.3333333333,18.0751099188902,"ES_Mid Career_Elementary",0,0,0,0,0,1,0
"ES",2018,"Mid Career","Managers",47082.6666666667,59293.3333333333,20.5936586462784,"ES_Mid Career_Managers",0,0,1,1,0,1,0
"ES",2018,"Mid Career","Operators",22167.3333333333,26117.3333333333,15.1240555442107,"ES_Mid Career_Operators",0,0,0,0,0,1,0
"ES",2018,"Mid Career","Professionals",35827,42351.6666666667,15.4059265672347,"ES_Mid Career_Professionals",0,0,1,0,0,1,0
"ES",2018,"Mid Career","Service",18391.6666666667,21477.5,14.3677491948939,"ES_Mid Career_Service",0,0,0,0,0,1,0
"ES",2018,"Mid Career","Technicians",29490.5,34368.5,14.1932292651701,"ES_Mid Career_Technicians",0,0,0,0,0,1,0
"ES",2018,"Senior","Agriculture",16462.1666666667,23756.6666666667,30.7050652448435,"ES_Senior_Agriculture",0,1,0,0,0,1,0
"ES",2018,"Senior","Clerical",26760.3333333333,35606.8333333333,24.8449501734218,"ES_Senior_Clerical",0,1,0,0,0,1,0
"ES",2018,"Senior","Craft",20885.1666666667,28734.5,27.3167562801974,"ES_Senior_Craft",0,1,0,0,0,1,0
"ES",2018,"Senior","Elementary",17886,22767.6666666667,21.4412251292037,"ES_Senior_Elementary",0,1,0,0,0,1,0
"ES",2018,"Senior","Managers",58738.6666666667,71607.6666666667,17.9715393603106,"ES_Senior_Managers",0,1,1,1,0,1,0
"ES",2018,"Senior","Operators",24430,29590.3333333333,17.439253810366,"ES_Senior_Operators",0,1,0,0,0,1,0
"ES",2018,"Senior","Professionals",44168,52117.5,15.2530340096896,"ES_Senior_Professionals",0,1,1,0,0,1,0
"ES",2018,"Senior","Service",19787.8333333333,25748,23.1480762259852,"ES_Senior_Service",0,1,0,0,0,1,0
"ES",2018,"Senior","Technicians",33557,43979.5,23.6985413658636,"ES_Senior_Technicians",0,1,0,0,0,1,0
"ES",2018,"Young","Clerical",17815.5,20659.1666666667,13.7646726634666,"ES_Young_Clerical",1,0,0,0,0,1,0
"ES",2018,"Young","Craft",18016.5,20457.8333333333,11.9334892095122,"ES_Young_Craft",1,0,0,0,0,1,0
"ES",2018,"Young","Elementary",16191.1666666667,17970.3333333333,9.9005768767042,"ES_Young_Elementary",1,0,0,0,0,1,0
"ES",2018,"Young","Managers",35595,37403.1666666667,4.83426091373724,"ES_Young_Managers",1,0,1,1,0,1,0
"ES",2018,"Young","Operators",18227,20425.8333333333,10.7649626698217,"ES_Young_Operators",1,0,0,0,0,1,0
"ES",2018,"Young","Professionals",26150.1666666667,28414.6666666667,7.96947585753836,"ES_Young_Professionals",1,0,1,0,0,1,0
"ES",2018,"Young","Service",17109,18125.1666666667,5.60638522864158,"ES_Young_Service",1,0,0,0,0,1,0
"ES",2018,"Young","Technicians",20967.1666666667,23492.5,10.7495299918414,"ES_Young_Technicians",1,0,0,0,0,1,0
"ES",2022,"Mid Career","Agriculture",20729,22342.5,7.22166275036366,"ES_Mid Career_Agriculture",0,0,0,0,0,0,1
"ES",2022,"Mid Career","Clerical",24742.5,29136,15.0792833607908,"ES_Mid Career_Clerical",0,0,0,0,0,0,1
"ES",2022,"Mid Career","Craft",21617,27219,20.5812116536243,"ES_Mid Career_Craft",0,0,0,0,0,0,1
"ES",2022,"Mid Career","Elementary",18720.8333333333,22580.5,17.0929194068629,"ES_Mid Career_Elementary",0,0,0,0,0,0,1
"ES",2022,"Mid Career","Managers",56439.3333333333,66878.5,15.6091519197749,"ES_Mid Career_Managers",0,0,1,1,0,0,1
"ES",2022,"Mid Career","Operators",24510.1666666667,27952.5,12.3149390334794,"ES_Mid Career_Operators",0,0,0,0,0,0,1
"ES",2022,"Mid Career","Professionals",40409.8333333333,46051.1666666667,12.2501420521376,"ES_Mid Career_Professionals",0,0,1,0,0,0,1
"ES",2022,"Mid Career","Service",20490,22997.3333333333,10.9027133580705,"ES_Mid Career_Service",0,0,0,0,0,0,1
"ES",2022,"Mid Career","Technicians",31281.8333333333,37301.1666666667,16.1371181419705,"ES_Mid Career_Technicians",0,0,0,0,0,0,1
"ES",2022,"Senior","Agriculture",25080,25296.6666666667,0.856502833047837,"ES_Senior_Agriculture",0,1,0,0,0,0,1
"ES",2022,"Senior","Clerical",27980.8333333333,34663.6666666667,19.2790722274043,"ES_Senior_Clerical",0,1,0,0,0,0,1
"ES",2022,"Senior","Craft",22972.8333333333,29062.6666666667,20.9541450658348,"ES_Senior_Craft",0,1,0,0,0,0,1
"ES",2022,"Senior","Elementary",19283.6666666667,24405,20.9847708802841,"ES_Senior_Elementary",0,1,0,0,0,0,1
"ES",2022,"Senior","Managers",62576.3333333333,73042.3333333333,14.328676977278,"ES_Senior_Managers",0,1,1,1,0,0,1
"ES",2022,"Senior","Operators",25001.5,29609.1666666667,15.5616222453632,"ES_Senior_Operators",0,1,0,0,0,0,1
"ES",2022,"Senior","Professionals",47888.5,55817.3333333333,14.204966199269,"ES_Senior_Professionals",0,1,1,0,0,0,1
"ES",2022,"Senior","Service",22062.5,25810.1666666667,14.5201180413403,"ES_Senior_Service",0,1,0,0,0,0,1
"ES",2022,"Senior","Technicians",34746.5,43158.1666666667,19.4903243495823,"ES_Senior_Technicians",0,1,0,0,0,0,1
"ES",2022,"Young","Clerical",20541.6666666667,21299,3.55572249088376,"ES_Young_Clerical",1,0,0,0,0,0,1
"ES",2022,"Young","Craft",19627.6666666667,22622.6666666667,13.2389344020746,"ES_Young_Craft",1,0,0,0,0,0,1
"ES",2022,"Young","Elementary",18334.1666666667,19884,7.7943740360759,"ES_Young_Elementary",1,0,0,0,0,0,1
"ES",2022,"Young","Managers",32086.6666666667,38674,17.032976504456,"ES_Young_Managers",1,0,1,1,0,0,1
"ES",2022,"Young","Operators",20920.6666666667,21857.1666666667,4.2846358555165,"ES_Young_Operators",1,0,0,0,0,0,1
"ES",2022,"Young","Professionals",29389.1666666667,31229.8333333333,5.89393688727124,"ES_Young_Professionals",1,0,1,0,0,0,1
"ES",2022,"Young","Service",19382.8333333333,19667.6666666667,1.4482314458587,"ES_Young_Service",1,0,0,0,0,0,1
"ES",2022,"Young","Technicians",22905.6666666667,25533.1666666667,10.2905371444983,"ES_Young_Technicians",1,0,0,0,0,0,1
"EU15",2010,"Young","Agriculture",21162,19626,-7.82635279730969,"EU15_Young_Agriculture",1,0,0,0,0,0,0
"EU15",2010,"Young","Clerical",22170,22677.5,2.237901003197,"EU15_Young_Clerical",1,0,0,0,0,0,0
"EU15",2010,"Young","Craft",18662.5,23412.5,20.2883075280299,"EU15_Young_Craft",1,0,0,0,0,0,0
"EU15",2010,"Young","Elementary",17903.5,19209.5,6.7987193836383,"EU15_Young_Elementary",1,0,0,0,0,0,0
"EU15",2010,"Young","Managers",31745,37416,15.1566174898439,"EU15_Young_Managers",1,0,1,1,0,0,0
"EU15",2010,"Young","Operators",20512,25227.5,18.6919036765435,"EU15_Young_Operators",1,0,0,0,0,0,0
"EU15",2010,"Young","Professionals",31494.5,34239.5,8.0170563238365,"EU15_Young_Professionals",1,0,1,0,0,0,0
"EU15",2010,"Young","Service",20569.5,21416.5,3.95489459061938,"EU15_Young_Service",1,0,0,0,0,0,0
"EU15",2010,"Young","Technicians",25969.5,29644.5,12.3969033041542,"EU15_Young_Technicians",1,0,0,0,0,0,0
"EU25",2010,"Young","Agriculture",20026.5,19484,-2.7843358653254,"EU25_Young_Agriculture",1,0,0,0,0,0,0
"EU25",2010,"Young","Clerical",21235.5,21631,1.82839443391429,"EU25_Young_Clerical",1,0,0,0,0,0,0
"EU25",2010,"Young","Craft",16150,21584.5,25.1777896175496,"EU25_Young_Craft",1,0,0,0,0,0,0
"EU25",2010,"Young","Elementary",17420.5,18525.5,5.96475128876414,"EU25_Young_Elementary",1,0,0,0,0,0,0
"EU25",2010,"Young","Managers",29366.5,34331.5,14.4619372879134,"EU25_Young_Managers",1,0,1,1,0,0,0
"EU25",2010,"Young","Operators",17299.5,21541.5,19.6922219901121,"EU25_Young_Operators",1,0,0,0,0,0,0
"EU25",2010,"Young","Professionals",28281.5,31213,9.39192003331945,"EU25_Young_Professionals",1,0,1,0,0,0,0
"EU25",2010,"Young","Service",19746.5,20445,3.41648324773783,"EU25_Young_Service",1,0,0,0,0,0,0
"EU25",2010,"Young","Technicians",24103,27486.5,12.3096792971095,"EU25_Young_Technicians",1,0,0,0,0,0,0
"FI",2010,"Young","Agriculture",21591,20019.5,-7.84984639976023,"FI_Young_Agriculture",1,0,0,0,0,0,0
"FI",2010,"Young","Clerical",27863.5,32910,15.3342449103616,"FI_Young_Clerical",1,0,0,0,0,0,0
"FI",2010,"Young","Craft",25484.5,29507,13.632358423425,"FI_Young_Craft",1,0,0,0,0,0,0
"FI",2010,"Young","Elementary",24214,30279,20.030384094587,"FI_Young_Elementary",1,0,0,0,0,0,0
"FI",2010,"Young","Managers",35803,45774.5,21.7839626866487,"FI_Young_Managers",1,0,1,1,0,0,0
"FI",2010,"Young","Operators",28563.5,32643.5,12.4986597638121,"FI_Young_Operators",1,0,0,0,0,0,0
"FI",2010,"Young","Professionals",32870.5,38109,13.746096722559,"FI_Young_Professionals",1,0,1,0,0,0,0
"FI",2010,"Young","Service",29241,31744.5,7.8864055190663,"FI_Young_Service",1,0,0,0,0,0,0
"FI",2010,"Young","Technicians",29831,34148,12.6420288157432,"FI_Young_Technicians",1,0,0,0,0,0,0
"FI",2014,"Young","Agriculture",24640.3333333333,22292.3333333333,-10.5327691134471,"FI_Young_Agriculture",1,0,0,0,1,0,0
"FI",2014,"Young","Clerical",31713.3333333333,32427,2.20084086306679,"FI_Young_Clerical",1,0,0,0,1,0,0
"FI",2014,"Young","Craft",30922.3333333333,33756,8.39455701702414,"FI_Young_Craft",1,0,0,0,1,0,0
