"country","year","sector","education","earn_F","earn_M","gender_pay_gap","panel_id","medium_edu","high_edu","industry","construction","services","public_sector","year_2014","year_2018","year_2022"
"CH",2014,"Hospitality","Low Education",40110.8333333333,41938.5,4.35796861277028,"CH_Hospitality_Low Education",0,0,0,0,1,0,1,0,0
"CH",2014,"Hospitality","Medium Education",46063.8333333333,50878.5,9.46306724189326,"CH_Hospitality_Medium Education",1,0,0,0,1,0,1,0,0
"CH",2014,"IT","Low Education",58393.5,76271.1666666667,23.4396134843442,"CH_IT_Low Education",0,0,0,0,1,0,1,0,0
"CH",2014,"IT","Medium Education",65279.5,78824.5,17.1837436330075,"CH_IT_Medium Education",1,0,0,0,1,0,1,0,0
"CH",2014,"Manufacturing","Low Education",45309.1666666667,55146.1666666667,17.8380485799859,"CH_Manufacturing_Low Education",0,0,1,0,0,0,1,0,0
"CH",2014,"Manufacturing","Medium Education",59681.5,67250.3333333333,11.2547149704338,"CH_Manufacturing_Medium Education",1,0,1,0,0,0,1,0,0
"CH",2014,"Mining","Low Education",52943,59396.3333333333,10.8648682017409,"CH_Mining_Low Education",0,0,1,0,0,0,1,0,0
"CH",2014,"Mining","Medium Education",59143.6666666667,66948,11.6573061679712,"CH_Mining_Medium Education",1,0,1,0,0,0,1,0,0
"CH",2014,"Other Services","Low Education",46876,48773.8333333333,3.89108914274389,"CH_Other Services_Low Education",0,0,0,0,0,0,1,0,0
"CH",2014,"Other Services","Medium Education",57431.1666666667,67107.5,14.4191533484832,"CH_Other Services_Medium Education",1,0,0,0,0,0,1,0,0
"CH",2014,"Professional","Low Education",51544,58597.6666666667,12.03745314091,"CH_Professional_Low Education",0,0,0,0,1,0,1,0,0
"CH",2014,"Professional","Medium Education",64154.1666666667,74103.6666666667,13.4264611287791,"CH_Professional_Medium Education",1,0,0,0,1,0,1,0,0
"CH",2014,"Public Admin","Low Education",54667.3333333333,53268.6666666667,-2.62568364141523,"CH_Public Admin_Low Education",0,0,0,0,0,1,1,0,0
"CH",2014,"Public Admin","Medium Education",68869.8333333333,79341,13.1976741743445,"CH_Public Admin_Medium Education",1,0,0,0,0,1,1,0,0
"CH",2014,"Real Estate","Low Education",48378.6666666667,57796.3333333333,16.2945746269948,"CH_Real Estate_Low Education",0,0,0,0,1,0,1,0,0
"CH",2014,"Real Estate","Medium Education",61478.5,68964,10.8542137927034,"CH_Real Estate_Medium Education",1,0,0,0,1,0,1,0,0
"CH",2014,"Trade","Low Education",46054.1666666667,50281.6666666667,8.40763697835527,"CH_Trade_Low Education",0,0,0,0,1,0,1,0,0
"CH",2014,"Trade","Medium Education",51834.1666666667,63565.1666666667,18.4550762865406,"CH_Trade_Medium Education",1,0,0,0,1,0,1,0,0
"CH",2014,"Transport","Low Education",47633.8333333333,56605.1666666667,15.8489654949048,"CH_Transport_Low Education",0,0,0,0,1,0,1,0,0
"CH",2014,"Transport","Medium Education",56832.8333333333,64542.6666666667,11.9453281550189,"CH_Transport_Medium Education",1,0,0,0,1,0,1,0,0
"CH",2014,"Water","Low Education",51382.8333333333,53374.5,3.73149475248792,"CH_Water_Low Education",0,0,1,0,0,0,1,0,0
"CH",2014,"Water","Medium Education",60586.5,66722.6666666667,9.19652491906799,"CH_Water_Medium Education",1,0,1,0,0,0,1,0,0
"CH",2018,"Admin Services","High Education",78361.3333333333,104641.5,25.114478162743,"CH_Admin Services_High Education",0,1,0,0,1,0,0,1,0
"CH",2018,"Admin Services","Low Education",46210,56635.1666666667,18.4075853930567,"CH_Admin Services_Low Education",0,0,0,0,1,0,0,1,0
"CH",2018,"Admin Services","Medium Education",57096.1666666667,62145.5,8.12501843791318,"CH_Admin Services_Medium Education",1,0,0,0,1,0,0,1,0
"CH",2018,"Arts","High Education",77539.3333333333,92553.6666666667,16.222299854859,"CH_Arts_High Education",0,1,0,0,0,0,0,1,0
"CH",2018,"Arts","Low Education",51957.8333333333,57900.3333333333,10.263326060299,"CH_Arts_Low Education",0,0,0,0,0,0,0,1,0
"CH",2018,"Arts","Medium Education",62124.1666666667,70156.5,11.4491648433621,"CH_Arts_Medium Education",1,0,0,0,0,0,0,1,0
"CH",2018,"Construction","High Education",76540.3333333333,94431.6666666667,18.9463280326162,"CH_Construction_High Education",0,1,0,1,0,0,0,1,0
"CH",2018,"Construction","Low Education",56039.3333333333,62213.6666666667,9.92440031932961,"CH_Construction_Low Education",0,0,0,1,0,0,0,1,0
"CH",2018,"Construction","Medium Education",60925.6666666667,65185.1666666667,6.534462083654,"CH_Construction_Medium Education",1,0,0,1,0,0,0,1,0
"CH",2018,"Education Sector","High Education",88705.1666666667,101909.833333333,12.9572056343925,"CH_Education Sector_High Education",0,1,0,0,0,1,0,1,0
"CH",2018,"Education Sector","Low Education",55348,52730.6666666667,-4.96358855062203,"CH_Education Sector_Low Education",0,0,0,0,0,1,0,1,0
"CH",2018,"Education Sector","Medium Education",73553.5,80886.3333333333,9.0656023473269,"CH_Education Sector_Medium Education",1,0,0,0,0,1,0,1,0
"CH",2018,"Electricity","High Education",97405.1666666667,107920.666666667,9.74373150647698,"CH_Electricity_High Education",0,1,1,0,0,0,0,1,0
"CH",2018,"Electricity","Low Education",63520,76552.3333333333,17.0240837422765,"CH_Electricity_Low Education",0,0,1,0,0,0,0,1,0
"CH",2018,"Electricity","Medium Education",69972.5,76695,8.76523893343764,"CH_Electricity_Medium Education",1,0,1,0,0,0,0,1,0
"CH",2018,"Finance","High Education",103180.833333333,144527.333333333,28.6080833613942,"CH_Finance_High Education",0,1,0,0,1,0,0,1,0
"CH",2018,"Finance","Low Education",75273.8333333333,110462.333333333,31.8556551705408,"CH_Finance_Low Education",0,0,0,0,1,0,0,1,0
"CH",2018,"Finance","Medium Education",72903.6666666667,100077.833333333,27.153032556327,"CH_Finance_Medium Education",1,0,0,0,1,0,0,1,0
"CH",2018,"Health","High Education",80479,103678.5,22.3763846892075,"CH_Health_High Education",0,1,0,0,0,1,0,1,0
"CH",2018,"Health","Low Education",52923.5,53489.1666666667,1.0575350148784,"CH_Health_Low Education",0,0,0,0,0,1,0,1,0
"CH",2018,"Health","Medium Education",61807,65393.1666666667,5.48400826793829,"CH_Health_Medium Education",1,0,0,0,0,1,0,1,0
"CH",2018,"Hospitality","High Education",60721.1666666667,69495,12.6251289061563,"CH_Hospitality_High Education",0,1,0,0,1,0,0,1,0
"CH",2018,"Hospitality","Low Education",44618,45671.8333333333,2.30740317701282,"CH_Hospitality_Low Education",0,0,0,0,1,0,0,1,0
"CH",2018,"Hospitality","Medium Education",49149.1666666667,52095.5,5.65563884276633,"CH_Hospitality_Medium Education",1,0,0,0,1,0,0,1,0
"CH",2018,"IT","High Education",89015,114157.833333333,22.0246238030096,"CH_IT_High Education",0,1,0,0,1,0,0,1,0
"CH",2018,"IT","Low Education",58739.6666666667,79644.1666666667,26.2473711194584,"CH_IT_Low Education",0,0,0,0,1,0,0,1,0
"CH",2018,"IT","Medium Education",67121.8333333333,79897.1666666667,15.9897201194035,"CH_IT_Medium Education",1,0,0,0,1,0,0,1,0
"CH",2018,"Manufacturing","High Education",89874.8333333333,101124.166666667,11.1242779091711,"CH_Manufacturing_High Education",0,1,1,0,0,0,0,1,0
"CH",2018,"Manufacturing","Low Education",48634.8333333333,59568,18.3540939206733,"CH_Manufacturing_Low Education",0,0,1,0,0,0,0,1,0
"CH",2018,"Manufacturing","Medium Education",62007.1666666667,69218,10.4175696109875,"CH_Manufacturing_Medium Education",1,0,1,0,0,0,0,1,0
"CH",2018,"Mining","High Education",88023.1666666667,98860.5,10.9622481510141,"CH_Mining_High Education",0,1,1,0,0,0,0,1,0
"CH",2018,"Mining","Low Education",56527.3333333333,62740.5,9.90296007629309,"CH_Mining_Low Education",0,0,1,0,0,0,0,1,0
"CH",2018,"Mining","Medium Education",59822.5,68862,13.1269785948709,"CH_Mining_Medium Education",1,0,1,0,0,0,0,1,0
"CH",2018,"Other Services","High Education",84950.5,99804.1666666667,14.8828121738404,"CH_Other Services_High Education",0,1,0,0,0,0,0,1,0
"CH",2018,"Other Services","Low Education",49588.1666666667,51228.6666666667,3.20230860325599,"CH_Other Services_Low Education",0,0,0,0,0,0,0,1,0
"CH",2018,"Other Services","Medium Education",62603.6666666667,71418.8333333333,12.3429160842261,"CH_Other Services_Medium Education",1,0,0,0,0,0,0,1,0
"CH",2018,"Professional","High Education",91973.1666666667,119487.166666667,23.0267406681052,"CH_Professional_High Education",0,1,0,0,1,0,0,1,0
"CH",2018,"Professional","Low Education",58407.6666666667,72070,18.9570325146848,"CH_Professional_Low Education",0,0,0,0,1,0,0,1,0
"CH",2018,"Professional","Medium Education",66795.3333333333,77143,13.4136171352769,"CH_Professional_Medium Education",1,0,0,0,1,0,0,1,0
"CH",2018,"Public Admin","High Education",93064.1666666667,110277.5,15.6091073277263,"CH_Public Admin_High Education",0,1,0,0,0,1,0,1,0
"CH",2018,"Public Admin","Low Education",57571.3333333333,68284.6666666667,15.6892225682681,"CH_Public Admin_Low Education",0,0,0,0,0,1,0,1,0
"CH",2018,"Public Admin","Medium Education",71034.8333333333,80005.6666666667,11.2127474303904,"CH_Public Admin_Medium Education",1,0,0,0,0,1,0,1,0
"CH",2018,"Real Estate","High Education",81314.1666666667,120126.166666667,32.3093636274084,"CH_Real Estate_High Education",0,1,0,0,1,0,0,1,0
"CH",2018,"Real Estate","Low Education",58248.5,63704.1666666667,8.56406566812741,"CH_Real Estate_Low Education",0,0,0,0,1,0,0,1,0
"CH",2018,"Real Estate","Medium Education",64851.6666666667,73373.6666666667,11.6145211043017,"CH_Real Estate_Medium Education",1,0,0,0,1,0,0,1,0
"CH",2018,"Trade","High Education",89968.8333333333,119834.833333333,24.9226365733948,"CH_Trade_High Education",0,1,0,0,1,0,0,1,0
"CH",2018,"Trade","Low Education",52386.3333333333,56790,7.7542994658684,"CH_Trade_Low Education",0,0,0,0,1,0,0,1,0
"CH",2018,"Trade","Medium Education",54839.6666666667,66099,17.0340448922576,"CH_Trade_Medium Education",1,0,0,0,1,0,0,1,0
"CH",2018,"Transport","High Education",78533.8333333333,100117.333333333,21.5582050394204,"CH_Transport_High Education",0,1,0,0,1,0,0,1,0
"CH",2018,"Transport","Low Education",56331.1666666667,59226.6666666667,4.88884511481315,"CH_Transport_Low Education",0,0,0,0,1,0,0,1,0
"CH",2018,"Transport","Medium Education",58295,65604.3333333333,11.1415404470233,"CH_Transport_Medium Education",1,0,0,0,1,0,0,1,0
"CH",2018,"Water","High Education",91943.3333333333,101008.666666667,8.97480744226569,"CH_Water_High Education",0,1,1,0,0,0,0,1,0
"CH",2018,"Water","Low Education",59601.8333333333,60052,0.749628100091028,"CH_Water_Low Education",0,0,1,0,0,0,0,1,0
"CH",2018,"Water","Medium Education",63944.8333333333,68383.1666666667,6.49038871652137,"CH_Water_Medium Education",1,0,1,0,0,0,0,1,0
"CH",2022,"Admin Services","High Education",81755.8333333333,109285.5,25.190594055631,"CH_Admin Services_High Education",0,1,0,0,1,0,0,0,1
"CH",2022,"Admin Services","Low Education",51315.3333333333,62607.8333333333,18.0368803690699,"CH_Admin Services_Low Education",0,0,0,0,1,0,0,0,1
"CH",2022,"Admin Services","Medium Education",65351,68741.3333333333,4.93201567227868,"CH_Admin Services_Medium Education",1,0,0,0,1,0,0,0,1
"CH",2022,"Arts","High Education",80925.8333333333,94060.8333333333,13.964367031974,"CH_Arts_High Education",0,1,0,0,0,0,0,0,1
"CH",2022,"Arts","Low Education",59412.8333333333,66078,10.0868165904941,"CH_Arts_Low Education",0,0,0,0,0,0,0,0,1
"CH",2022,"Arts","Medium Education",65236.6666666667,75094.1666666667,13.1268518415767,"CH_Arts_Medium Education",1,0,0,0,0,0,0,0,1
"CH",2022,"Construction","High Education",83472.8333333333,104582.333333333,20.1845754700443,"CH_Construction_High Education",0,1,0,1,0,0,0,0,1
"CH",2022,"Construction","Low Education",58037.3333333333,67196.1666666667,13.6299937744465,"CH_Construction_Low Education",0,0,0,1,0,0,0,0,1
"CH",2022,"Construction","Medium Education",68958,73128.1666666667,5.70254507497112,"CH_Construction_Medium Education",1,0,0,1,0,0,0,0,1
"CH",2022,"Education Sector","High Education",95731.1666666667,106918.5,10.4634215157651,"CH_Education Sector_High Education",0,1,0,0,0,1,0,0,1
"CH",2022,"Education Sector","Low Education",66333.1666666667,79457.6666666667,16.5176005671783,"CH_Education Sector_Low Education",0,0,0,0,0,1,0,0,1
"CH",2022,"Education Sector","Medium Education",79583.1666666667,87327.6666666667,8.86832351717478,"CH_Education Sector_Medium Education",1,0,0,0,0,1,0,0,1
"CH",2022,"Electricity","High Education",105784.666666667,121858.333333333,13.1904533953361,"CH_Electricity_High Education",0,1,1,0,0,0,0,0,1
"CH",2022,"Electricity","Low Education",69674.5,85325.1666666667,18.3423804231264,"CH_Electricity_Low Education",0,0,1,0,0,0,0,0,1
"CH",2022,"Electricity","Medium Education",75903.1666666667,84761.8333333333,10.4512447622849,"CH_Electricity_Medium Education",1,0,1,0,0,0,0,0,1
"CH",2022,"Finance","High Education",124477.5,169151.5,26.4106437128846,"CH_Finance_High Education",0,1,0,0,1,0,0,0,1
"CH",2022,"Finance","Low Education",79782,118156.166666667,32.4774980005276,"CH_Finance_Low Education",0,0,0,0,1,0,0,0,1
"CH",2022,"Finance","Medium Education",84134.3333333333,113319.333333333,25.7546520452527,"CH_Finance_Medium Education",1,0,0,0,1,0,0,0,1
"CH",2022,"Health","High Education",91243.6666666667,114740,20.4778920457847,"CH_Health_High Education",0,1,0,0,0,1,0,0,1
"CH",2022,"Health","Low Education",58052,60146.1666666667,3.48179573649747,"CH_Health_Low Education",0,0,0,0,0,1,0,0,1
"CH",2022,"Health","Medium Education",67292.6666666667,72350.3333333333,6.99052296464885,"CH_Health_Medium Education",1,0,0,0,0,1,0,0,1
"CH",2022,"Hospitality","High Education",70103.3333333333,80067.5,12.4447081108648,"CH_Hospitality_High Education",0,1,0,0,1,0,0,0,1
"CH",2022,"Hospitality","Low Education",49208.1666666667,51060.1666666667,3.62709352691759,"CH_Hospitality_Low Education",0,0,0,0,1,0,0,0,1
"CH",2022,"Hospitality","Medium Education",57079,62283.1666666667,8.3556552198427,"CH_Hospitality_Medium Education",1,0,0,0,1,0,0,0,1
"CH",2022,"IT","High Education",105439,126177.833333333,16.436193890369,"CH_IT_High Education",0,1,0,0,1,0,0,0,1
"CH",2022,"IT","Low Education",65064.6666666667,86580.8333333333,24.8509581604859,"CH_IT_Low Education",0,0,0,0,1,0,0,0,1
"CH",2022,"IT","Medium Education",73827.5,88747.3333333333,16.8115849490313,"CH_IT_Medium Education",1,0,0,0,1,0,0,0,1
"CH",2022,"Manufacturing","High Education",107263.333333333,117968.666666667,9.07472605720164,"CH_Manufacturing_High Education",0,1,1,0,0,0,0,0,1
"CH",2022,"Manufacturing","Low Education",54714.1666666667,64974.5,15.7913232627159,"CH_Manufacturing_Low Education",0,0,1,0,0,0,0,0,1
"CH",2022,"Manufacturing","Medium Education",69800.6666666667,77292,9.69224930566337,"CH_Manufacturing_Medium Education",1,0,1,0,0,0,0,0,1
"CH",2022,"Mining","High Education",95414,108908.5,12.3906765771267,"CH_Mining_High Education",0,1,1,0,0,0,0,0,1
"CH",2022,"Mining","Low Education",57438.5,69520.5,17.3790464683079,"CH_Mining_Low Education",0,0,1,0,0,0,0,0,1
"CH",2022,"Mining","Medium Education",70505.1666666667,75525.5,6.64720304179824,"CH_Mining_Medium Education",1,0,1,0,0,0,0,0,1
"CH",2022,"Other Services","High Education",92157.1666666667,107260.833333333,14.0812505341341,"CH_Other Services_High Education",0,1,0,0,0,0,0,0,1
"CH",2022,"Other Services","Low Education",54742.3333333333,59258.8333333333,7.62164853059881,"CH_Other Services_Low Education",0,0,0,0,0,0,0,0,1
"CH",2022,"Other Services","Medium Education",68031.1666666667,76406.3333333333,10.9613513713959,"CH_Other Services_Medium Education",1,0,0,0,0,0,0,0,1
"CH",2022,"Professional","High Education",106882.5,133343.666666667,19.8443370638775,"CH_Professional_High Education",0,1,0,0,1,0,0,0,1
"CH",2022,"Professional","Low Education",64238,82928.6666666667,22.5382457212223,"CH_Professional_Low Education",0,0,0,0,1,0,0,0,1
"CH",2022,"Professional","Medium Education",73406.3333333333,83146.3333333333,11.7142868597132,"CH_Professional_Medium Education",1,0,0,0,1,0,0,0,1
"CH",2022,"Public Admin","High Education",101149,112058,9.735137161113,"CH_Public Admin_High Education",0,1,0,0,0,1,0,0,1
"CH",2022,"Public Admin","Low Education",61666.3333333333,71406.1666666667,13.6400450941445,"CH_Public Admin_Low Education",0,0,0,0,0,1,0,0,1
"CH",2022,"Public Admin","Medium Education",82781.5,87815.1666666667,5.73211537111092,"CH_Public Admin_Medium Education",1,0,0,0,0,1,0,0,1
"CH",2022,"Real Estate","High Education",93621.5,123299,24.0695382768717,"CH_Real Estate_High Education",0,1,0,0,1,0,0,0,1
"CH",2022,"Real Estate","Low Education",60206.6666666667,68500.3333333333,12.10748366188,"CH_Real Estate_Low Education",0,0,0,0,1,0,0,0,1
"CH",2022,"Real Estate","Medium Education",72818.6666666667,81422.8333333333,10.5672651201444,"CH_Real Estate_Medium Education",1,0,0,0,1,0,0,0,1
"CH",2022,"Trade","High Education",108142,142206.333333333,23.9541605038688,"CH_Trade_High Education",0,1,0,0,1,0,0,0,1
"CH",2022,"Trade","Low Education",54208,60884.1666666667,10.9653577147863,"CH_Trade_Low Education",0,0,0,0,1,0,0,0,1
"CH",2022,"Trade","Medium Education",61660.3333333333,74657.3333333333,17.4088725376386,"CH_Trade_Medium Education",1,0,0,0,1,0,0,0,1
"CH",2022,"Transport","High Education",82638.8333333333,104467.5,20.8951747353643,"CH_Transport_High Education",0,1,0,0,1,0,0,0,1
"CH",2022,"Transport","Low Education",56282.8333333333,63364.3333333333,11.1758455071991,"CH_Transport_Low Education",0,0,0,0,1,0,0,0,1
"CH",2022,"Transport","Medium Education",65725.8333333333,71701.1666666667,8.33366263217476,"CH_Transport_Medium Education",1,0,0,0,1,0,0,0,1
"CH",2022,"Water","High Education",98027.8333333333,110231.5,11.0709431212191,"CH_Water_High Education",0,1,1,0,0,0,0,0,1
"CH",2022,"Water","Low Education",58361,63752,8.45620529552014,"CH_Water_Low Education",0,0,1,0,0,0,0,0,1
"CH",2022,"Water","Medium Education",71849.1666666667,74550.3333333333,3.62327912685388,"CH_Water_Medium Education",1,0,1,0,0,0,0,0,1
"CY",2014,"Admin Services","Medium Education",17473.3333333333,23406,25.3467771796406,"CY_Admin Services_Medium Education",1,0,0,0,1,0,1,0,0
"CY",2014,"Arts","Medium Education",16216.6666666667,43313,62.5593547741633,"CY_Arts_Medium Education",1,0,0,0,0,0,1,0,0
"CY",2014,"Construction","Medium Education",18477.3333333333,19360.8333333333,4.56333663323721,"CY_Construction_Medium Education",1,0,0,1,0,0,1,0,0
"CY",2014,"Education Sector","Medium Education",22115.1666666667,21033,-5.14508946259054,"CY_Education Sector_Medium Education",1,0,0,0,0,1,1,0,0
"CY",2014,"Finance","Medium Education",30355.3333333333,35492.5,14.4739498955178,"CY_Finance_Medium Education",1,0,0,0,1,0,1,0,0
"CY",2014,"Health","Low Education",16210.5,24389.3333333333,33.5344686201618,"CY_Health_Low Education",0,0,0,0,0,1,1,0,0
"CY",2014,"Health","Medium Education",19634.5,22880.5,14.1867529118682,"CY_Health_Medium Education",1,0,0,0,0,1,1,0,0
"CY",2014,"Hospitality","Low Education",12710.3333333333,17266,26.3851886173211,"CY_Hospitality_Low Education",0,0,0,0,1,0,1,0,0
"CY",2014,"Hospitality","Medium Education",14551.1666666667,16127,9.77139786279738,"CY_Hospitality_Medium Education",1,0,0,0,1,0,1,0,0
"CY",2014,"IT","Medium Education",21820.5,26962.5,19.0709318497914,"CY_IT_Medium Education",1,0,0,0,1,0,1,0,0
"CY",2014,"Manufacturing","Low Education",12419.6666666667,16717.5,25.7085888041474,"CY_Manufacturing_Low Education",0,0,1,0,0,0,1,0,0
"CY",2014,"Manufacturing","Medium Education",15034.3333333333,20938.6666666667,28.1982297503821,"CY_Manufacturing_Medium Education",1,0,1,0,0,0,1,0,0
