"country","year","sector","occupation","earn_F","earn_M","gender_pay_gap","panel_id","industry","construction","services","public_sector","high_skill","managerial","year_2014","year_2018","year_2022"
"BA",2022,"Public Admin","Managers",36387,42773.3333333333,14.9306421446384,"BA_Public Admin_Managers",0,0,0,1,1,1,0,0,1
"BA",2022,"Public Admin","Professionals",30444,31841,4.38742501805848,"BA_Public Admin_Professionals",0,0,0,1,1,0,0,0,1
"BA",2022,"Public Admin","Service",21176.3333333333,24648.6666666667,14.087306953723,"BA_Public Admin_Service",0,0,0,1,0,0,0,0,1
"BA",2022,"Public Admin","Technicians",21395.6666666667,22516,4.97572096879256,"BA_Public Admin_Technicians",0,0,0,1,0,0,0,0,1
"BA",2022,"Real Estate","Professionals",23095.6666666667,23818.6666666667,3.03543439319301,"BA_Real Estate_Professionals",0,0,1,0,1,0,0,0,1
"BA",2022,"Real Estate","Service",12025.6666666667,14964,19.6360153256705,"BA_Real Estate_Service",0,0,1,0,0,0,0,0,1
"BA",2022,"Trade","Clerical",14134,14737.3333333333,4.09391115534244,"BA_Trade_Clerical",0,0,1,0,0,0,0,0,1
"BA",2022,"Trade","Craft",12370.6666666667,13636.6666666667,9.28379369347348,"BA_Trade_Craft",0,0,1,0,0,0,0,0,1
"BA",2022,"Trade","Elementary",11090.3333333333,13286,16.5261678960309,"BA_Trade_Elementary",0,0,1,0,0,0,0,0,1
"BA",2022,"Trade","Managers",23038.3333333333,24627.6666666667,6.45344666567412,"BA_Trade_Managers",0,0,1,0,1,1,0,0,1
"BA",2022,"Trade","Operators",12128,13337.6666666667,9.06955239547147,"BA_Trade_Operators",0,0,1,0,0,0,0,0,1
"BA",2022,"Trade","Professionals",20303.6666666667,24254.6666666667,16.2896487273927,"BA_Trade_Professionals",0,0,1,0,1,0,0,0,1
"BA",2022,"Trade","Service",12187,13111.3333333333,7.04988051049983,"BA_Trade_Service",0,0,1,0,0,0,0,0,1
"BA",2022,"Trade","Technicians",17539,18431.3333333333,4.84139327956016,"BA_Trade_Technicians",0,0,1,0,0,0,0,0,1
"BA",2022,"Transport","Clerical",16827.3333333333,18741,10.2111235615318,"BA_Transport_Clerical",0,0,1,0,0,0,0,0,1
"BA",2022,"Transport","Managers",27179.3333333333,23251.3333333333,-16.8936548441666,"BA_Transport_Managers",0,0,1,0,1,1,0,0,1
"BA",2022,"Transport","Professionals",28025.3333333333,29823.3333333333,6.02883648150218,"BA_Transport_Professionals",0,0,1,0,1,0,0,0,1
"BA",2022,"Transport","Service",16215,16655.6666666667,2.64574619248705,"BA_Transport_Service",0,0,1,0,0,0,0,0,1
"BA",2022,"Transport","Technicians",18142.3333333333,24924,27.209383191569,"BA_Transport_Technicians",0,0,1,0,0,0,0,0,1
"BA",2022,"Water","Clerical",17407.3333333333,16790.6666666667,-3.67267529579924,"BA_Water_Clerical",1,0,0,0,0,0,0,0,1
"BA",2022,"Water","Elementary",13070,14422.3333333333,9.37666119675504,"BA_Water_Elementary",1,0,0,0,0,0,0,0,1
"BA",2022,"Water","Managers",26673,38849,31.3418620813921,"BA_Water_Managers",1,0,0,0,1,1,0,0,1
"BA",2022,"Water","Professionals",25761.3333333333,25074.6666666667,-2.73848771668615,"BA_Water_Professionals",1,0,0,0,1,0,0,0,1
"BA",2022,"Water","Service",16039.6666666667,15004,-6.90260375011108,"BA_Water_Service",1,0,0,0,0,0,0,0,1
"BA",2022,"Water","Technicians",18739,19906.3333333333,5.86413034377668,"BA_Water_Technicians",1,0,0,0,0,0,0,0,1
"BE",2010,"Admin Services","Clerical",35571,38237.5,6.97352075841778,"BE_Admin Services_Clerical",0,0,1,0,0,0,0,0,0
"BE",2010,"Admin Services","Craft",29058,34906.5,16.7547591422801,"BE_Admin Services_Craft",0,0,1,0,0,0,0,0,0
"BE",2010,"Admin Services","Elementary",23943.5,31123,23.0681489573627,"BE_Admin Services_Elementary",0,0,1,0,0,0,0,0,0
"BE",2010,"Admin Services","Managers",66305.5,83339.5,20.4392874927255,"BE_Admin Services_Managers",0,0,1,0,1,1,0,0,0
"BE",2010,"Admin Services","Operators",27753,32971,15.8260289345182,"BE_Admin Services_Operators",0,0,1,0,0,0,0,0,0
"BE",2010,"Admin Services","Professionals",50852,55674.5,8.66195475486982,"BE_Admin Services_Professionals",0,0,1,0,1,0,0,0,0
"BE",2010,"Admin Services","Service",27759.5,33472,17.0665033460803,"BE_Admin Services_Service",0,0,1,0,0,0,0,0,0
"BE",2010,"Admin Services","Technicians",38438.5,41271,6.86317268784376,"BE_Admin Services_Technicians",0,0,1,0,0,0,0,0,0
"BE",2010,"Arts","Clerical",34876.5,36980.5,5.68948499885075,"BE_Arts_Clerical",0,0,0,0,0,0,0,0,0
"BE",2010,"Arts","Craft",30424.5,32332.5,5.90118302018093,"BE_Arts_Craft",0,0,0,0,0,0,0,0,0
"BE",2010,"Arts","Elementary",27176.5,29993,9.39052445570633,"BE_Arts_Elementary",0,0,0,0,0,0,0,0,0
"BE",2010,"Arts","Managers",63728.5,62869.5,-1.36632230254734,"BE_Arts_Managers",0,0,0,0,1,1,0,0,0
"BE",2010,"Arts","Professionals",40085,46528,13.84757565337,"BE_Arts_Professionals",0,0,0,0,1,0,0,0,0
"BE",2010,"Arts","Service",28531,32093.5,11.1003785813327,"BE_Arts_Service",0,0,0,0,0,0,0,0,0
"BE",2010,"Arts","Technicians",35996,33792.5,-6.52067766516239,"BE_Arts_Technicians",0,0,0,0,0,0,0,0,0
"BE",2010,"Construction","Clerical",35574.5,41543.5,14.3680720208938,"BE_Construction_Clerical",0,1,0,0,0,0,0,0,0
"BE",2010,"Construction","Craft",34340,35109.5,2.19171449322833,"BE_Construction_Craft",0,1,0,0,0,0,0,0,0
"BE",2010,"Construction","Elementary",31632,34812,9.13478110996208,"BE_Construction_Elementary",0,1,0,0,0,0,0,0,0
"BE",2010,"Construction","Managers",95413.5,83001,-14.9546391007337,"BE_Construction_Managers",0,1,0,0,1,1,0,0,0
"BE",2010,"Construction","Operators",30841,36276.5,14.9835292820421,"BE_Construction_Operators",0,1,0,0,0,0,0,0,0
"BE",2010,"Construction","Professionals",46645,56613.5,17.6079910268752,"BE_Construction_Professionals",0,1,0,0,1,0,0,0,0
"BE",2010,"Construction","Service",29994,40325,25.6193428394296,"BE_Construction_Service",0,1,0,0,0,0,0,0,0
"BE",2010,"Construction","Technicians",41263.5,45940.5,10.1805596369217,"BE_Construction_Technicians",0,1,0,0,0,0,0,0,0
"BE",2010,"Education Sector","Clerical",33518,36510.5,8.19627230522726,"BE_Education Sector_Clerical",0,0,0,1,0,0,0,0,0
"BE",2010,"Education Sector","Craft",42656.5,31270,-36.4134953629677,"BE_Education Sector_Craft",0,0,0,1,0,0,0,0,0
"BE",2010,"Education Sector","Elementary",22900.5,26177,12.5167131451274,"BE_Education Sector_Elementary",0,0,0,1,0,0,0,0,0
"BE",2010,"Education Sector","Managers",66931,73998.5,9.55086927437718,"BE_Education Sector_Managers",0,0,0,1,1,1,0,0,0
"BE",2010,"Education Sector","Professionals",41257.5,45346,9.01623075905262,"BE_Education Sector_Professionals",0,0,0,1,1,0,0,0,0
"BE",2010,"Education Sector","Service",32398.5,33361,2.88510536254908,"BE_Education Sector_Service",0,0,0,1,0,0,0,0,0
"BE",2010,"Education Sector","Technicians",34283,37384.5,8.29621902125212,"BE_Education Sector_Technicians",0,0,0,1,0,0,0,0,0
"BE",2010,"Electricity","Clerical",45997,56713.5,18.8958537208954,"BE_Electricity_Clerical",1,0,0,0,0,0,0,0,0
"BE",2010,"Electricity","Craft",23267.5,58219,60.0345248114877,"BE_Electricity_Craft",1,0,0,0,0,0,0,0,0
"BE",2010,"Electricity","Managers",68174.5,108085.5,36.9253970236526,"BE_Electricity_Managers",1,0,0,0,1,1,0,0,0
"BE",2010,"Electricity","Professionals",70037,100145,30.0644066104149,"BE_Electricity_Professionals",1,0,0,0,1,0,0,0,0
"BE",2010,"Electricity","Technicians",45505,63925,28.8150175987485,"BE_Electricity_Technicians",1,0,0,0,0,0,0,0,0
"BE",2010,"Finance","Clerical",41239,43109,4.33784128604236,"BE_Finance_Clerical",0,0,1,0,0,0,0,0,0
"BE",2010,"Finance","Craft",37559,40614,7.52203673610085,"BE_Finance_Craft",0,0,1,0,0,0,0,0,0
"BE",2010,"Finance","Elementary",31240,29212.5,-6.94052203679932,"BE_Finance_Elementary",0,0,1,0,0,0,0,0,0
"BE",2010,"Finance","Managers",81152,105798,23.2953363957731,"BE_Finance_Managers",0,0,1,0,1,1,0,0,0
"BE",2010,"Finance","Operators",41893,42053.5,0.381656699204585,"BE_Finance_Operators",0,0,1,0,0,0,0,0,0
"BE",2010,"Finance","Professionals",57542,64641.5,10.9828825135555,"BE_Finance_Professionals",0,0,1,0,1,0,0,0,0
"BE",2010,"Finance","Service",36926.5,45362.5,18.5968586387435,"BE_Finance_Service",0,0,1,0,0,0,0,0,0
"BE",2010,"Finance","Technicians",45856,50683,9.52390347848391,"BE_Finance_Technicians",0,0,1,0,0,0,0,0,0
"BE",2010,"Health","Clerical",34918,35579.5,1.85921668376453,"BE_Health_Clerical",0,0,0,1,0,0,0,0,0
"BE",2010,"Health","Craft",27646.5,29639,6.72256148992881,"BE_Health_Craft",0,0,0,1,0,0,0,0,0
"BE",2010,"Health","Elementary",26011.5,26007,-0.0173030337985927,"BE_Health_Elementary",0,0,0,1,0,0,0,0,0
"BE",2010,"Health","Managers",64650.5,76280.5,15.2463604722046,"BE_Health_Managers",0,0,0,1,1,1,0,0,0
"BE",2010,"Health","Operators",25830,25393.5,-1.71894382420698,"BE_Health_Operators",0,0,0,1,0,0,0,0,0
"BE",2010,"Health","Professionals",46270,56596,18.2451056611775,"BE_Health_Professionals",0,0,0,1,1,0,0,0,0
"BE",2010,"Health","Service",33780.5,35751,5.51173393751224,"BE_Health_Service",0,0,0,1,0,0,0,0,0
"BE",2010,"Health","Technicians",41802,43545.5,4.00385803355111,"BE_Health_Technicians",0,0,0,1,0,0,0,0,0
"BE",2010,"Hospitality","Clerical",30346,31302.5,3.05566648031307,"BE_Hospitality_Clerical",0,0,1,0,0,0,0,0,0
"BE",2010,"Hospitality","Elementary",26348.5,26559.5,0.79444266646586,"BE_Hospitality_Elementary",0,0,1,0,0,0,0,0,0
"BE",2010,"Hospitality","Managers",47746,58549,18.4512118054962,"BE_Hospitality_Managers",0,0,1,0,1,1,0,0,0
"BE",2010,"Hospitality","Professionals",50853,50838,-0.0295054880207719,"BE_Hospitality_Professionals",0,0,1,0,1,0,0,0,0
"BE",2010,"Hospitality","Service",26048,28580,8.8593421973408,"BE_Hospitality_Service",0,0,1,0,0,0,0,0,0
"BE",2010,"Hospitality","Technicians",37592.5,39356.5,4.48210587831743,"BE_Hospitality_Technicians",0,0,1,0,0,0,0,0,0
"BE",2010,"IT","Clerical",38145,39034,2.27750166521494,"BE_IT_Clerical",0,0,1,0,0,0,0,0,0
"BE",2010,"IT","Craft",37322,42306.5,11.7818774892747,"BE_IT_Craft",0,0,1,0,0,0,0,0,0
"BE",2010,"IT","Elementary",29773,37246,20.0638994791387,"BE_IT_Elementary",0,0,1,0,0,0,0,0,0
"BE",2010,"IT","Managers",82146,96367.5,14.7575686823877,"BE_IT_Managers",0,0,1,0,1,1,0,0,0
"BE",2010,"IT","Professionals",53573,57557.5,6.92264257481649,"BE_IT_Professionals",0,0,1,0,1,0,0,0,0
"BE",2010,"IT","Service",32110.5,34139,5.94188464805648,"BE_IT_Service",0,0,1,0,0,0,0,0,0
"BE",2010,"IT","Technicians",41875,45145.5,7.24435436532988,"BE_IT_Technicians",0,0,1,0,0,0,0,0,0
"BE",2010,"Manufacturing","Clerical",39391.5,41681,5.49291043880905,"BE_Manufacturing_Clerical",1,0,0,0,0,0,0,0,0
"BE",2010,"Manufacturing","Craft",29949.5,35282.5,15.1151420675973,"BE_Manufacturing_Craft",1,0,0,0,0,0,0,0,0
"BE",2010,"Manufacturing","Elementary",29702.5,33665,11.7703846725085,"BE_Manufacturing_Elementary",1,0,0,0,0,0,0,0,0
"BE",2010,"Manufacturing","Managers",72765.5,86809.5,16.1779528738214,"BE_Manufacturing_Managers",1,0,0,0,1,1,0,0,0
"BE",2010,"Manufacturing","Operators",32201,38092,15.465189541111,"BE_Manufacturing_Operators",1,0,0,0,0,0,0,0,0
"BE",2010,"Manufacturing","Professionals",54799.5,61867,11.4236992257585,"BE_Manufacturing_Professionals",1,0,0,0,1,0,0,0,0
"BE",2010,"Manufacturing","Service",28382.5,47610,40.3854232304138,"BE_Manufacturing_Service",1,0,0,0,0,0,0,0,0
"BE",2010,"Manufacturing","Technicians",43990.5,49402.5,10.954911188705,"BE_Manufacturing_Technicians",1,0,0,0,0,0,0,0,0
"BE",2010,"Mining","Clerical",42632.5,37358.5,-14.1172691623058,"BE_Mining_Clerical",1,0,0,0,0,0,0,0,0
"BE",2010,"Mining","Managers",64031,117440,45.4776907356948,"BE_Mining_Managers",1,0,0,0,1,1,0,0,0
"BE",2010,"Mining","Operators",45795.5,35980,-27.2804335742079,"BE_Mining_Operators",1,0,0,0,0,0,0,0,0
"BE",2010,"Mining","Professionals",52670.5,71578,26.4152393193439,"BE_Mining_Professionals",1,0,0,0,1,0,0,0,0
"BE",2010,"Mining","Technicians",57012.5,59572,4.29648156852212,"BE_Mining_Technicians",1,0,0,0,0,0,0,0,0
"BE",2010,"Other Services","Clerical",35950.5,35522,-1.20629469061427,"BE_Other Services_Clerical",0,0,0,0,0,0,0,0,0
"BE",2010,"Other Services","Craft",23534,30305.5,22.3441289534903,"BE_Other Services_Craft",0,0,0,0,0,0,0,0,0
"BE",2010,"Other Services","Elementary",25664,27439.5,6.47059895406257,"BE_Other Services_Elementary",0,0,0,0,0,0,0,0,0
"BE",2010,"Other Services","Managers",60150,95782,37.201144265102,"BE_Other Services_Managers",0,0,0,0,1,1,0,0,0
"BE",2010,"Other Services","Operators",24667,29490,16.3546965072906,"BE_Other Services_Operators",0,0,0,0,0,0,0,0,0
"BE",2010,"Other Services","Professionals",47892.5,51417.5,6.85564253415666,"BE_Other Services_Professionals",0,0,0,0,1,0,0,0,0
"BE",2010,"Other Services","Service",24952,29781,16.2150364326248,"BE_Other Services_Service",0,0,0,0,0,0,0,0,0
"BE",2010,"Other Services","Technicians",39524.5,43314,8.7489033568823,"BE_Other Services_Technicians",0,0,0,0,0,0,0,0,0
"BE",2010,"Professional","Clerical",39820.5,45662,12.7929131444089,"BE_Professional_Clerical",0,0,1,0,0,0,0,0,0
"BE",2010,"Professional","Craft",32684,39041,16.2828820983069,"BE_Professional_Craft",0,0,1,0,0,0,0,0,0
"BE",2010,"Professional","Elementary",27334.5,30251.5,9.64249706626118,"BE_Professional_Elementary",0,0,1,0,0,0,0,0,0
"BE",2010,"Professional","Managers",77892,103778.5,24.9439912891398,"BE_Professional_Managers",0,0,1,0,1,1,0,0,0
"BE",2010,"Professional","Professionals",55149.5,64088.5,13.9479001692971,"BE_Professional_Professionals",0,0,1,0,1,0,0,0,0
"BE",2010,"Professional","Service",43451,44010.5,1.27128753365674,"BE_Professional_Service",0,0,1,0,0,0,0,0,0
"BE",2010,"Professional","Technicians",42468.5,43861.5,3.17590597676778,"BE_Professional_Technicians",0,0,1,0,0,0,0,0,0
"BE",2010,"Real Estate","Clerical",36329,37891.5,4.123616114432,"BE_Real Estate_Clerical",0,0,1,0,0,0,0,0,0
"BE",2010,"Real Estate","Craft",39494.5,37718.5,-4.70856476264963,"BE_Real Estate_Craft",0,0,1,0,0,0,0,0,0
"BE",2010,"Real Estate","Elementary",28840,29984.5,3.81697210225283,"BE_Real Estate_Elementary",0,0,1,0,0,0,0,0,0
"BE",2010,"Real Estate","Managers",70248,114215,38.4949437464431,"BE_Real Estate_Managers",0,0,1,0,1,1,0,0,0
"BE",2010,"Real Estate","Professionals",61491,65353,5.90944562606154,"BE_Real Estate_Professionals",0,0,1,0,1,0,0,0,0
"BE",2010,"Real Estate","Service",32979,45337,27.2580894192382,"BE_Real Estate_Service",0,0,1,0,0,0,0,0,0
"BE",2010,"Real Estate","Technicians",43693.5,44196.5,1.13809917074882,"BE_Real Estate_Technicians",0,0,1,0,0,0,0,0,0
"BE",2010,"Trade","Clerical",34322,34948,1.79123268856587,"BE_Trade_Clerical",0,0,1,0,0,0,0,0,0
"BE",2010,"Trade","Craft",28039.5,32622.5,14.0485860985516,"BE_Trade_Craft",0,0,1,0,0,0,0,0,0
"BE",2010,"Trade","Elementary",28047.5,33537,16.3684885350508,"BE_Trade_Elementary",0,0,1,0,0,0,0,0,0
"BE",2010,"Trade","Managers",70215.5,83524,15.9337435946554,"BE_Trade_Managers",0,0,1,0,1,1,0,0,0
"BE",2010,"Trade","Operators",30030.5,31752,5.42170571932477,"BE_Trade_Operators",0,0,1,0,0,0,0,0,0
"BE",2010,"Trade","Professionals",53163.5,60421,12.0115522748713,"BE_Trade_Professionals",0,0,1,0,1,0,0,0,0
"BE",2010,"Trade","Service",28589.5,32790,12.810308020738,"BE_Trade_Service",0,0,1,0,0,0,0,0,0
"BE",2010,"Trade","Technicians",39857.5,44144,9.71026640086988,"BE_Trade_Technicians",0,0,1,0,0,0,0,0,0
"BE",2010,"Transport","Clerical",35378,35223.5,-0.438627620764546,"BE_Transport_Clerical",0,0,1,0,0,0,0,0,0
"BE",2010,"Transport","Craft",37013,37187,0.467905450829591,"BE_Transport_Craft",0,0,1,0,0,0,0,0,0
"BE",2010,"Transport","Elementary",29252,33256.5,12.0412550929893,"BE_Transport_Elementary",0,0,1,0,0,0,0,0,0
"BE",2010,"Transport","Managers",67621,78577.5,13.9435589068117,"BE_Transport_Managers",0,0,1,0,1,1,0,0,0
"BE",2010,"Transport","Operators",33407.5,33856.5,1.32618551829043,"BE_Transport_Operators",0,0,1,0,0,0,0,0,0
"BE",2010,"Transport","Professionals",53605.5,62288.5,13.9399728681859,"BE_Transport_Professionals",0,0,1,0,1,0,0,0,0
"BE",2010,"Transport","Service",33732,43475.5,22.4114731285437,"BE_Transport_Service",0,0,1,0,0,0,0,0,0
"BE",2010,"Transport","Technicians",48579.5,55415.5,12.335898800877,"BE_Transport_Technicians",0,0,1,0,0,0,0,0,0
"BE",2010,"Water","Clerical",38509,40872.5,5.78261667380268,"BE_Water_Clerical",1,0,0,0,0,0,0,0,0
"BE",2010,"Water","Craft",34985,38295,8.64342603473038,"BE_Water_Craft",1,0,0,0,0,0,0,0,0
"BE",2010,"Water","Elementary",29183.5,31971.5,8.72026648734029,"BE_Water_Elementary",1,0,0,0,0,0,0,0,0
"BE",2010,"Water","Managers",74735.5,91776,18.5674904114365,"BE_Water_Managers",1,0,0,0,1,1,0,0,0
"BE",2010,"Water","Operators",29987,32962.5,9.02692453545696,"BE_Water_Operators",1,0,0,0,0,0,0,0,0
"BE",2010,"Water","Professionals",52062,53642.5,2.94635783194296,"BE_Water_Professionals",1,0,0,0,1,0,0,0,0
"BE",2010,"Water","Technicians",39633.5,42313.5,6.33367601356541,"BE_Water_Technicians",1,0,0,0,0,0,0,0,0
"BE",2014,"Admin Services","Clerical",40519,39041.3333333333,-3.7848775656569,"BE_Admin Services_Clerical",0,0,1,0,0,0,1,0,0
"BE",2014,"Admin Services","Craft",32664,38313.3333333333,14.7450843918566,"BE_Admin Services_Craft",0,0,1,0,0,0,1,0,0
"BE",2014,"Admin Services","Elementary",32123,34291.6666666667,6.32417982989064,"BE_Admin Services_Elementary",0,0,1,0,0,0,1,0,0
"BE",2014,"Admin Services","Operators",34146.3333333333,35998.6666666667,5.14556094670172,"BE_Admin Services_Operators",0,0,1,0,0,0,1,0,0
"BE",2014,"Admin Services","Professionals",60000.3333333333,63128.6666666667,4.9554877340458,"BE_Admin Services_Professionals",0,0,1,0,1,0,1,0,0
"BE",2014,"Admin Services","Service",30864.3333333333,36760.6666666667,16.0397889048077,"BE_Admin Services_Service",0,0,1,0,0,0,1,0,0
"BE",2014,"Arts","Clerical",37259,36768.6666666667,-1.33356299747974,"BE_Arts_Clerical",0,0,0,0,0,0,1,0,0
"BE",2014,"Arts","Elementary",28942,29074.3333333333,0.455155176960201,"BE_Arts_Elementary",0,0,0,0,0,0,1,0,0
"BE",2014,"Arts","Professionals",48513,51260.3333333333,5.3595697778009,"BE_Arts_Professionals",0,0,0,0,1,0,1,0,0
"BE",2014,"Arts","Technicians",39675,39682.6666666667,0.0193199381761917,"BE_Arts_Technicians",0,0,0,0,0,0,1,0,0
"BE",2014,"Construction","Clerical",38790,42024.6666666667,7.69706680203689,"BE_Construction_Clerical",0,1,0,0,0,0,1,0,0
"BE",2014,"Construction","Craft",33529.3333333333,37072.3333333333,9.55699218644632,"BE_Construction_Craft",0,1,0,0,0,0,1,0,0
"BE",2014,"Construction","Elementary",30102,31833.6666666667,5.43973361535482,"BE_Construction_Elementary",0,1,0,0,0,0,1,0,0
"BE",2014,"Construction","Professionals",57035.3333333333,57662,1.08679315089082,"BE_Construction_Professionals",0,1,0,0,1,0,1,0,0
"BE",2014,"Construction","Technicians",43656.6666666667,46861,6.8379533798539,"BE_Construction_Technicians",0,1,0,0,0,0,1,0,0
"BE",2014,"Education Sector","Clerical",43405.6666666667,45103.3333333333,3.76394944941247,"BE_Education Sector_Clerical",0,0,0,1,0,0,1,0,0
"BE",2014,"Education Sector","Elementary",27478.3333333333,28858.3333333333,4.78198094138031,"BE_Education Sector_Elementary",0,0,0,1,0,0,1,0,0
"BE",2014,"Education Sector","Managers",68890.3333333333,68594.6666666667,-0.431034482758607,"BE_Education Sector_Managers",0,0,0,1,1,1,1,0,0
"BE",2014,"Education Sector","Professionals",46172,48706.6666666667,5.2039419655078,"BE_Education Sector_Professionals",0,0,0,1,1,0,1,0,0
"BE",2014,"Electricity","Managers",89051,107962,17.516348344788,"BE_Electricity_Managers",1,0,0,0,1,1,1,0,0
"BE",2014,"Electricity","Professionals",68792.3333333333,81395,15.4833425476585,"BE_Electricity_Professionals",1,0,0,0,1,0,1,0,0
"BE",2014,"Finance","Clerical",40165.3333333333,42913,6.4028771390177,"BE_Finance_Clerical",0,0,1,0,0,0,1,0,0
"BE",2014,"Finance","Professionals",63787.3333333333,69164,7.77379368843136,"BE_Finance_Professionals",0,0,1,0,1,0,1,0,0
"BE",2014,"Finance","Technicians",49592,53160.6666666667,6.71298328337994,"BE_Finance_Technicians",0,0,1,0,0,0,1,0,0
"BE",2014,"Health","Clerical",38506,38076.6666666667,-1.12754968046924,"BE_Health_Clerical",0,0,0,1,0,0,1,0,0
"BE",2014,"Health","Elementary",28631.6666666667,26902.6666666667,-6.42687218119641,"BE_Health_Elementary",0,0,0,1,0,0,1,0,0
"BE",2014,"Health","Managers",79457,91007.6666666667,12.6919710061057,"BE_Health_Managers",0,0,0,1,1,1,1,0,0
"BE",2014,"Health","Professionals",52164,58394,10.6689043394869,"BE_Health_Professionals",0,0,0,1,1,0,1,0,0
"BE",2014,"Health","Service",34622.3333333333,33632.3333333333,-2.94359594437892,"BE_Health_Service",0,0,0,1,0,0,1,0,0
"BE",2014,"Health","Technicians",41413.3333333333,42116,1.66840788932155,"BE_Health_Technicians",0,0,0,1,0,0,1,0,0
"BE",2014,"Hospitality","Clerical",36410.3333333333,35799,-1.70768270994535,"BE_Hospitality_Clerical",0,0,1,0,0,0,1,0,0
"BE",2014,"Hospitality","Elementary",29067.6666666667,28624,-1.54998136761692,"BE_Hospitality_Elementary",0,0,1,0,0,0,1,0,0
"BE",2014,"Hospitality","Managers",50210.3333333333,60097.3333333333,16.4516451090453,"BE_Hospitality_Managers",0,0,1,0,1,1,1,0,0
"BE",2014,"Hospitality","Service",30162.6666666667,31515.6666666667,4.29310290120258,"BE_Hospitality_Service",0,0,1,0,0,0,1,0,0
